id,actval,predval
ABACUF01_FSR_macro,0.6325270000000001,0.7720399
ABALOF_FSR_macro,1.134232,1.3877535
ABAVIJ_FSR_macro,0.345448,0.706483
ABAVOP_FSR_macro,0.342645,0.6394292
ABAXUZ_FSR_macro,1.973007,1.8999646
ABAYIM_FSR_macro,1.222487,1.4534585
ABAYOS01_FSR_macro,1.3604859999999999,1.6692564
ABAZAF01_FSR_macro,1.5001479999999998,1.9476609
ABAZAF_FSR_macro,1.810322,2.0029225
ABECAM_FSR_macro,2.737229,2.1562994
ABENAY_FSR_macro,1.678626,1.8140111
ABEREH01_FSR_macro,0.36079799999999995,0.632283
ABEWUB_FSR_macro,2.136836,2.2067125
ABEXEM_FSR_macro,1.93495,1.9740521
ABEXOW_FSR_macro,1.899581,2.031161
ABEXUC_FSR_macro,1.916827,1.9881577
ABEYAJ_FSR_macro,1.911096,1.9594686
ABEYEN_FSR_macro,1.9164789999999998,1.9642861
ABEYIR_FSR_macro,1.9287070000000002,1.974781
ABEYOX_FSR_macro,2.46286,2.4121928
ABIFAT01_FSR_macro,0.9753149999999997,1.3090754
ABIQAE_FSR_macro,2.0490440000000003,2.0310173
ABIVOY_FSR_macro,3.083551,2.8799975
ABIWAL_FSR_macro,2.6799649999999997,2.6742108
ABIWEP01_FSR_macro,4.54303,4.380965
ABIWUF_FSR_macro,2.7864050000000002,2.5119731
ABIXAL01_FSR_macro,2.5788279999999997,2.494972
ABIXAM_FSR_macro,2.8473759999999997,2.7186499
ABOTUJ_FSR_macro,0.960408,0.8579453
ABOVOF_FSR_macro,0.637679,0.6018934
ABOVUL_FSR_macro,0.506677,0.75759935
ABPZCU01_FSR_macro,1.006881,0.9952636
ABUSOG_FSR_macro,0.28811699999999996,0.39869595
ABUXUT_FSR_macro,0.580857,0.8171003
ABZCUH01_FSR_macro,3.1129469999999997,2.9715292
ABZCUH05_FSR_macro,3.169765,2.8778853
ACAFIT_FSR_macro,1.330433,1.5303204
ACAFOZ_FSR_macro,1.50705,1.5891421
ACAJOF_FSR_macro,0.39239500000000005,0.69941056
ACAKEX_FSR_macro,0.752596,0.9253937
ACATAB_FSR_macro,0.623449,0.95766485
ACATIJ_FSR_macro,1.4314969999999998,1.628535
ACAZAG_FSR_macro,3.142014,3.198019
ACEGIA_FSR_macro,3.782711,3.4297605
ACEGOG_FSR_macro,3.607444,2.8681808
ACENIF_FSR_macro,3.157609,2.935997
ACETCO_FSR_macro,0.5088769999999999,0.80958414
ACIKAA_FSR_macro,3.76444,3.2291434
ACIPEJ_FSR_macro,1.060773,1.0808825
ACIRIP_FSR_macro,3.542402,2.701251
ACIROV_FSR_macro,3.238152,2.7640052
ACISEM_FSR_macro,0.6538740000000001,0.84611523
ACISIQ_FSR_macro,0.772402,0.71403
ACISOW_FSR_macro,3.8740010000000002,3.417804
ACITAK_FSR_macro,2.441578,1.1582063
ACIWUF_FSR_macro,2.416447,2.2860868
ACIXAM_FSR_macro,2.218181,2.2472632
ACIZIX_FSR_macro,3.397027,3.630826
ACODAA_FSR_macro,0.041971000000000036,0.6112255
ACOHAE_FSR_macro,3.4296810000000004,3.3589988
ACOHEF_FSR_macro,2.509584,2.52429
ACOHUW01_FSR_macro,1.4613649999999998,1.1491045
ACOLIP_FSR_macro,2.690086,2.9081538
ACOLUB_FSR_macro,3.1501910000000004,3.2649946
ACOMOX_FSR_macro,2.8405590000000003,2.5527067
ACOVEU_FSR_macro,0.44109599999999993,0.4987725
ACOYEY_FSR_macro,2.902614,2.6798222
ACRNCU_FSR_macro,1.38568,1.366897
ACUBOP01_FSR_macro,3.002738,2.6922288
ACUBOP_FSR_macro,3.083074,2.8261006
ACUFEL_FSR_macro,2.4734,2.4472647
ACUFIO01_FSR_macro,3.105916,2.8990705
ACUFOU_FSR_macro,3.13586,3.1863232
ACUFOV_FSR_macro,4.336526,4.3524523
ACUFUA_FSR_macro,2.827185,2.9192066
ACUGAH_FSR_macro,3.003815,2.6099455
ACURUO_FSR_macro,1.696454,1.9588741
ADABAK_FSR_macro,0.679408,0.7768402
ADABEO_FSR_macro,0.669945,0.8768945
ADACUE_FSR_macro,3.1530400000000003,3.2726874
ADADEP_FSR_macro,1.0942570000000003,1.3544314
ADAPAX_FSR_macro,2.7956950000000003,2.9102788
ADAVEJ01_FSR_macro,3.418797,3.2652335
ADAXOV_FSR_macro,0.7935129999999999,0.90845776
ADEGAU_FSR_macro,1.2982790000000002,1.017052
ADILIJ01_FSR_macro,3.293884,3.339106
ADIQEL_FSR_macro,1.141697,0.8413985
ADIQIP_FSR_macro,0.25662799999999986,0.46255827
ADIQNI01_FSR_macro,1.7750460000000001,1.4120855
ADODII_FSR_macro,3.449792,2.98959
ADOJEJ_FSR_macro,2.87525,2.6568196
ADOJIN_FSR_macro,2.95465,2.5556881
ADOJOT_FSR_macro,2.9471939999999996,2.7261887
ADOJUZ_FSR_macro,2.436193,2.51667
ADOKAG_FSR_macro,2.822462,2.756113
ADOKEK_FSR_macro,2.620628,2.2831254
ADOKUA_FSR_macro,2.303044,2.2945776
ADOLAH_FSR_macro,2.341395,2.003806
ADOPAN_FSR_macro,2.0423020000000003,1.9007839
ADOQOC_FSR_macro,0.43948299999999996,0.6642535
ADULIX_FSR_macro,1.24542,1.2600675
ADUPOH_FSR_macro,0.340904,0.5219356
